0 -0.0176282 0.137821 -0.0106732 0.102564 -0.0575397 0.052501 -0.44031
100 -0.0208333 0.221154 -0.0238095 -0.221154 0.184524 0.0376189 -1.59342
200 -0.0560897 0.536859 0.160099 0.0641026 0.218254 0.101282 -4.60392
300 -0.0801282 0.721154 0.369458 0.120192 0.14881 0.227367 -9.26184
400 -0.0801282 0.68109 0.369458 0.440705 0.0496032 0.475403 -12.7142
500 0.0224359 0.498397 0.481938 0.623397 -0.0575397 0.548574 -14.4585
600 0.0769231 0.403846 0.479475 0.637821 -0.00595238 0.5432 -13.5556
700 0.0785256 0.362179 0.486043 0.679487 0.0218254 0.59198 -14.5968
800 0.0560897 0.264423 0.414614 0.777244 -0.0694444 0.642828 -15.5915
900 0.0785256 0.282051 0.403941 0.799679 0.0218254 0.59198 -15.2813
1000 0.0592949 0.301282 0.42775 0.740385 -0.113095 0.699049 -16.2858
1100 0.174679 0.30609 0.6133 0.655449 -0.196429 0.552708 -15.5768
1200 0.0785256 0.241987 0.527094 0.799679 -0.0277778 0.550641 -15.8475
1300 0.177885 0.302885 0.544335 0.658654 -0.0416667 0.56759 -14.4769
1400 0.219551 0.261218 0.633005 0.580128 -0.0138889 0.409673 -12.5656
1500 0.237179 0.24359 0.684729 0.597756 0.0436508 0.50186 -14.678
1600 0.258013 0.302885 0.708539 0.578526 0.107143 0.526251 -15.7326
1700 0.235577 0.205128 0.63711 0.596154 0.164683 0.577098 -14.8986
1800 0.198718 0.241987 0.609195 0.599359 0.170635 0.59198 -14.7591
1900 0.217949 0.262821 0.585386 0.538462 0.00793651 0.608929 -13.7325
2000 0.197115 0.283654 0.684729 0.557692 -0.0555556 0.584539 -15.245
2100 0.219551 0.38141 0.715107 0.5 -0.0138889 0.533692 -15.2126
2200 0.157051 0.283654 0.520525 0.557692 0.0436508 0.708557 -14.5852
2300 0.153846 0.366987 0.589491 0.514423 0.0376984 0.652336 -14.6726
2400 0.274038 0.246795 0.630542 0.554487 0.136905 0.569657 -14.4908
2500 0.294872 0.266026 0.777504 0.575321 0.10119 0.470029 -16.2374
2600 0.293269 0.1875 0.729885 0.573718 -0.0257937 0.545267 -15.7114
2700 0.232372 0.168269 0.623974 0.592949 0.0595238 0.603555 -14.5989
2800 0.291667 0.0689103 0.559113 0.612179 0.144841 0.620504 -14.4739
2900 0.373397 0.147436 0.688834 0.49359 0.123016 0.462588 -13.5719
3000 0.358974 0.161859 0.486043 0.559295 -0.0277778 0.509301 -11.8615
3100 0.160256 0.320513 0.492611 0.480769 -0.14881 0.558082 -11.4331
3200 0.0769231 0.283654 0.561576 0.557692 0.093254 0.708557 -14.9607
3300 0.155449 0.285256 0.596059 0.516026 0.0654762 0.701116 -14.9564
3400 0.195513 0.165064 0.555008 0.636218 0.115079 0.701116 -15.6995
3500 0.198718 0.201923 0.568144 0.639423 -0.0277778 0.63332 -14.8948
3600 0.278846 0.241987 0.650246 0.639423 -0.0277778 0.550641 -15.6288
3700 0.355769 0.125 0.678161 0.596154 -0.0337302 0.494419 -14.7797
3800 0.334936 0.145833 0.695402 0.655449 0.00198413 0.552708 -16.612
3900 0.214744 0.185897 0.6133 0.775641 0.00198413 0.594047 -17.3646
4000 0.173077 0.147436 0.524631 0.774038 -0.0753968 0.669285 -16.9499
4100 0.294872 0.225962 0.6133 0.695513 0.0515873 0.552708 -16.0624
4200 0.294872 0.346154 0.654351 0.575321 0.10119 0.552708 -15.7246
4300 0.357372 0.203526 0.602627 0.597756 -0.00595238 0.50186 -14.04
4400 0.354167 0.286859 0.712644 0.594551 0.0873016 0.486978 -16.1348
4500 0.334936 0.346154 0.777504 0.575321 0.10119 0.38735 -16.3071
4600 0.25641 0.384615 0.70197 0.616987 0.0297619 0.47747 -16.1856
4700 0.275641 0.325321 0.719212 0.596154 0.0654762 0.45308 -15.5308
4800 0.197115 0.323718 0.643678 0.637821 0.093254 0.5432 -15.5727
4900 0.155449 0.205128 0.513957 0.75641 0.015873 0.659777 -16.4521
5000 0.197115 0.0432692 0.561576 0.717949 -0.00595238 0.584539 -14.9153
5100 0.116987 0.203526 0.561576 0.758013 0.0436508 0.584539 -15.8516
5200 0.174679 0.145833 0.531199 0.815705 0.00198413 0.635387 -17.2699
5300 0.115385 0.125 0.513957 0.75641 0.0654762 0.659777 -16.0273
5400 0.0801282 0.280449 0.45156 0.68109 0.0992063 0.599421 -13.7796
5500 0.0753205 0.245192 0.472906 0.676282 0.015873 0.701116 -15.2009
5600 -0.0176282 0.338141 0.399836 0.663462 -0.0575397 0.672592 -14.3764
5700 0.00160256 0.439103 0.417077 0.642628 0.0277778 0.689541 -15.4375
5800 0.0208333 0.299679 0.434319 0.701923 -0.0357143 0.70649 -15.6224
5900 0.11859 0.402244 0.486043 0.599359 -0.077381 0.509301 -12.753
6000 0.177885 0.383013 0.626437 0.538462 -0.0912698 0.484911 -13.5519
6100 0.219551 0.421474 0.674056 0.5 -0.0138889 0.492352 -14.4064
6200 0.413462 0.1875 0.688834 0.533654 0.123016 0.379909 -13.8039
6300 0.275641 0.285256 0.63711 0.516026 0.015873 0.535759 -13.7052
6400 0.278846 0.241987 0.773399 0.519231 -0.126984 0.467962 -15.1624
6500 0.238782 0.362179 0.691297 0.519231 -0.126984 0.59198 -15.9351
6600 0.217949 0.383013 0.667488 0.578526 -0.140873 0.56759 -16.1238
6700 0.137821 0.262821 0.503284 0.738782 -0.0912698 0.691608 -16.8651
6800 0.0977564 0.222756 0.462233 0.778846 -0.0912698 0.691608 -16.7806
6900 0.0592949 0.18109 0.468801 0.860577 -0.113095 0.533692 -15.9465
7000 0.0977564 0.262821 0.421182 0.778846 -0.0416667 0.650269 -15.8442
7100 0.137821 0.222756 0.462233 0.698718 -0.190476 0.608929 -14.402
7200 0.0176282 0.302885 0.33908 0.698718 -0.0912698 0.732947 -15.2236
7300 -0.0224359 0.222756 0.33908 0.738782 -0.190476 0.650269 -14.3176
7400 0.116987 0.283654 0.438424 0.717949 -0.105159 0.460521 -12.6255
7500 0.174679 0.145833 0.57225 0.695513 0.00198413 0.635387 -15.5548
7600 0.0576923 0.262821 0.462233 0.698718 0.00793651 0.650269 -14.7138
7700 0.116987 0.24359 0.520525 0.597756 0.0436508 0.667218 -14.0744
7800 0.137821 0.262821 0.544335 0.61859 0.107143 0.691608 -15.3846
7900 0.0384615 0.282051 0.486043 0.719551 -0.077381 0.63332 -15.2618
8000 0.0769231 0.24359 0.397373 0.717949 0.0436508 0.708557 -15.262
