0 0.0224359 0.0977564 -0.0517241 0.102564 -0.0575397 0.052501 -0.356124
100 0.025641 0.174679 0.289819 0.185897 0.047619 0.150062 -2.13857
200 0.158654 0.0817308 0.321839 0.519231 -0.22619 0.219926 -6.12444
300 0.197115 0.123397 0.438424 0.677885 -0.00595238 0.625878 -13.4893
400 0.0400641 0.200321 0.369458 0.721154 0.0992063 0.640761 -13.7389
500 0.0977564 0.182692 0.380131 0.698718 -0.0416667 0.732947 -14.9037
600 0.116987 0.123397 0.438424 0.758013 -0.204365 0.584539 -14.4265
700 0.0945513 0.145833 0.408046 0.775641 -0.196429 0.718065 -16.5385
800 0.0753205 0.165064 0.390805 0.796474 -0.132937 0.701116 -16.3116
900 0.0560897 0.184295 0.414614 0.777244 -0.119048 0.725506 -16.6054
1000 0.157051 0.203526 0.479475 0.717949 0.093254 0.667218 -15.5298
1100 0.137821 0.342949 0.544335 0.538462 -0.0416667 0.650269 -14.0641
1200 0.0400641 0.400641 0.533662 0.560897 -0.14881 0.6821 -15.2689
1300 0.0801282 0.360577 0.574713 0.600962 4.40565e-17 0.640761 -15.1988
1400 0.192308 0.288462 0.541872 0.673077 0.00992063 0.644895 -15.7614
1500 0.190705 0.25 0.535304 0.671474 0.0813492 0.596114 -14.7157
1600 0.253205 0.307692 0.647783 0.573718 0.123016 0.586606 -15.515
1700 0.352564 0.328526 0.747126 0.512821 0.109127 0.479537 -15.8805
1800 0.253205 0.267628 0.606732 0.653846 0.123016 0.627945 -16.4349
1900 0.214744 0.266026 0.57225 0.655449 0.00198413 0.635387 -15.6919
2000 0.18109 0.339744 0.51642 0.621795 -0.0357143 0.665151 -15.2872
2100 0.137821 0.262821 0.503284 0.738782 0.107143 0.691608 -16.8968
2200 0.136218 0.224359 0.537767 0.657051 -0.0198413 0.684167 -15.4354
2300 0.174679 0.105769 0.531199 0.815705 -0.047619 0.635387 -17.167
2400 0.179487 0.18109 0.550903 0.740385 -0.0634921 0.492352 -14.3216
2500 0.177885 0.222756 0.544335 0.778846 0.00793651 0.608929 -16.6789
2600 0.137821 0.222756 0.544335 0.698718 0.00793651 0.691608 -16.344
2700 0.216346 0.184295 0.578818 0.697115 0.0297619 0.684167 -16.824
2800 0.157051 0.203526 0.520525 0.798077 -0.00595238 0.625878 -16.812
2900 0.099359 0.341346 0.468801 0.780449 -0.0634921 0.61637 -16.4914
