0 -0.0160256 0.136218 -0.00410509 0.104167 -0.0297619 0.0186027 -0.383512
100 0.0384615 0.161859 0.0755337 0.238782 0.0218254 0.261265 -1.95688
200 -0.0961538 0.0160256 -0.00410509 0.0641026 -0.128968 0.0599421 -0.381194
300 0.144231 0.0560897 0.160099 0.264423 -0.0297619 0.18396 -1.90191
400 0.216346 0.344551 0.455665 0.496795 -0.119048 0.394791 -9.70276
500 0.177885 0.182692 0.462233 0.378205 -0.0416667 0.195535 -5.67888
600 0.278846 0.241987 0.486043 0.479167 0.121032 0.261265 -8.41723
700 0.099359 0.38141 0.345649 0.259615 -0.0634921 0.326995 -5.56895
800 -0.0160256 0.296474 0.160099 0.304487 0.0198413 0.390657 -4.41923
900 0.224359 0.216346 0.529557 0.304487 0.168651 0.266639 -6.93165
1000 0.0769231 0.0833333 0.356322 0.517628 0.142857 0.419181 -7.38179
1100 -0.0208333 0.141026 0.3867 0.580128 -0.162698 0.368334 -8.18286
1200 0.0833333 0.197115 0.382594 0.483974 0.204365 0.324928 -6.97562
1300 0.120192 0.120192 0.328407 0.520833 -0.0992063 0.351385 -6.65221
1400 0.136218 0.304487 0.537767 0.296474 -0.0694444 0.353452 -7.56757
1500 0.221154 0.179487 0.51642 0.221154 0.212302 0.375775 -7.03333
1600 0.399038 0.161859 0.36289 0.198718 0.121032 0.426623 -6.75999
1700 0.0737179 0.246795 0.343186 0.314103 0.236111 0.569657 -7.98063
1800 0.137821 0.142628 0.29803 0.298077 -0.0416667 0.402232 -4.65598
1900 0.238782 0.121795 0.486043 0.399038 0.0714286 0.467962 -8.46138
2000 0.0592949 -0.099359 0.181445 0.299679 -0.0634921 0.244316 -2.45147
2100 0.201923 -0.161859 0.334975 0.442308 -0.220238 0.317487 -6.35212
2200 0.179487 -0.139423 0.222496 0.379808 -0.0138889 0.409673 -5.07978
2300 0.104167 0.136218 0.283251 0.264423 0.218254 0.349318 -4.17283
2400 0.160256 0.200321 0.287356 0.280449 0.0992063 0.475403 -5.64141
2500 0.25641 0.344551 0.332512 0.0961538 0.178571 0.436131 -6.38616
2600 0.161859 0.238782 0.211823 -0.0785256 0.0277778 0.11079 -1.81822
2700 0.116987 0.0833333 -0.0131363 -0.00320513 -0.0555556 -0.200909 -0.779019
2800 -0.0817308 0.00160256 -0.252874 -0.241987 -0.275794 -0.0281108 -2.36931
2900 0.0801282 -0.120192 -0.246305 -0.240385 0.14881 -0.144688 -2.1969
3000 0.174679 -0.0544872 0.161741 0.134615 0.200397 0.221993 -1.96349
3100 -0.0961538 0.0160256 0.0369458 0.144231 0.119048 0.307979 -1.68491
3200 -0.198718 0.0785256 0.211823 0.362179 -0.0218254 0.276147 -3.68046
