0 0.0222094 -0.0238135
10000 -0.168815 -1.37584
20000 -0.133142 -0.855804
30000 -0.147296 -1.04744
40000 -0.403913 -7.87629
50000 -0.301036 -4.37505
60000 -0.151784 -1.11224
70000 -0.219333 -2.32249
80000 -0.379171 -6.94094
90000 -0.112888 -0.615242
100000 -0.291024 -4.08889
110000 -0.0813579 -0.319556
120000 0.174568 -1.47122
130000 0.351093 -5.95103
140000 0.182394 -1.60608
150000 0.0583429 -0.164333
160000 -0.0987342 -0.470633
170000 0.161105 -1.25304
180000 0.396087 -7.57407
190000 0.136709 -0.902278
200000 0.0811277 -0.31775
210000 0.319333 -4.92304
220000 0.144304 -1.00532
230000 -0.283659 -3.88456
240000 -0.273648 -3.61519
250000 0.105293 -0.535242
260000 0.0966628 -0.451093
270000 0.0306099 -0.0452346
280000 0.252819 -3.0858
290000 0.191484 -1.77017
300000 0.228884 -2.52917
310000 0.222785 -2.39617
320000 0.24557 -2.91136
330000 -0.00851554 -0.00350083
340000 -0.0699655 -0.236328
350000 0.200575 -1.94224
360000 0.333142 -5.35803
370000 0.169505 -1.38712
380000 0.129574 -0.810559
390000 -0.16214 -1.2692
400000 -0.239931 -2.7792
410000 -0.225547 -2.45595
420000 -0.197353 -1.88034
430000 -0.0944764 -0.430917
440000 0.0471807 -0.107467
450000 -0.0177215 -0.0151617
460000 -0.154085 -1.14622
470000 -0.0716916 -0.248133
480000 -0.328654 -5.21464
490000 -0.197238 -1.87815
500000 -0.258688 -3.23073
510000 -0.135098 -0.881138
520000 -0.24603 -2.92229
530000 -0.0588032 -0.166936
540000 0.0361335 -0.0630329
550000 0.398159 -7.6535
560000 0.104603 -0.528245
570000 -0.14649 -1.03601
580000 -0.149597 -1.08042
590000 -0.247756 -2.96344
600000 0.317146 -4.85586
610000 0.234868 -2.66314
620000 -0.00437284 -0.000923156
630000 -0.0782509 -0.295614
640000 -0.203107 -1.99158
650000 -0.0217491 -0.0228366
660000 0.0928654 -0.416346
670000 -0.0989643 -0.47283
680000 0.219217 -2.32005
690000 0.191484 -1.77017
700000 0.277675 -3.72239
710000 0.389068 -7.30799
720000 -0.106099 -0.543462
730000 0.206099 -2.05068
740000 -0.14672 -1.03927
750000 0.175834 -1.49264
760000 0.195052 -1.83674
770000 0.16191 -1.2656
780000 0.206329 -2.05527
790000 0.175259 -1.48289
800000 -0.185155 -1.65508
810000 0.109091 -0.574545
820000 -0.0790564 -0.301732
830000 0.182394 -1.60608
840000 0.0775604 -0.290421
850000 0.158918 -1.21926
860000 -0.143498 -0.994124
870000 -0.0807825 -0.315052
880000 0.336709 -5.47339
890000 0.107135 -0.554124
900000 0.150288 -1.09042
910000 0.0365938 -0.064649
920000 -0.300806 -4.36836
930000 -0.0765247 -0.282716
940000 0.163982 -1.29819
950000 0.154315 -1.14965
960000 0.0497123 -0.11931
970000 -0.0467204 -0.10538
980000 0.0452244 -0.0987399
990000 0.167434 -1.35342
1000000 0.131415 -0.833758
1010000 0.135213 -0.88264
1020000 -0.20771 -2.08287
1030000 -0.17733 -1.51814
1040000 0.0348677 -0.0586939
1050000 0.266283 -3.42322
1060000 -0.243038 -2.85165
1070000 -0.0383199 -0.0708918
1080000 0.118182 -0.674293
1090000 -0.124281 -0.745685
1100000 -0.39275 -7.44698
1110000 -0.11519 -0.640584
1120000 0.163982 -1.29819
1130000 0.152819 -1.12747
1140000 0.104603 -0.528245
1150000 -0.0745685 -0.268446
1160000 0.0257768 -0.0320777
1170000 -0.0471807 -0.107467
1180000 -0.286191 -3.95421
1190000 -0.124626 -0.749833
1200000 -0.0699655 -0.236328
1210000 0.116456 -0.65474
1220000 -0.398619 -7.6712
1230000 -0.247296 -2.95244
1240000 0.37687 -6.85694
1250000 -0.120483 -0.700811
1260000 -0.0336018 -0.0545097
1270000 -0.0788262 -0.299978
1280000 0.0747986 -0.270106
1290000 0.0207135 -0.0207135
1300000 0.0982739 -0.466255
1310000 0.118987 -0.683516
1320000 0.0232451 -0.0260862
1330000 -0.0583429 -0.164333
1340000 0.215995 -2.25235
1350000 -0.225547 -2.45595
1360000 -0.24649 -2.93323
1370000 0.133832 -0.864703
1380000 0.360529 -6.27521
1390000 0.300806 -4.36836
1400000 -0.00678941 -0.00222542
1410000 -0.111392 -0.599044
1420000 0.0327963 -0.0519275
1430000 0.0563867 -0.153497
1440000 0.190449 -1.75107
1450000 -0.0500575 -0.120972
1460000 -0.225892 -2.46348
1470000 -0.0588032 -0.166936
1480000 0.0735328 -0.261041
1490000 0.364787 -6.42431
1500000 0.0853855 -0.351978
1510000 0.113119 -0.617753
1520000 0.187917 -1.70483
1530000 0.249827 -3.0132
1540000 0.333142 -5.35803
1550000 0.106559 -0.548188
1560000 0.165478 -1.32198
1570000 0.191024 -1.76167
1580000 0.256387 -3.1735
1590000 0.237399 -2.72086
1600000 0.0875719 -0.370235
1610000 -0.344304 -5.72309
1620000 -0.317261 -4.85938
1630000 -0.368354 -6.55057
1640000 0.213234 -2.19512
1650000 0.0289988 -0.0405984
1660000 0.209666 -2.12229
1670000 0.275029 -3.65177
1680000 -0.28389 -3.89086
1690000 -0.236479 -2.6998
1700000 -0.202647 -1.98256
1710000 0.359494 -6.23921
1720000 -0.171922 -1.42695
1730000 -0.206099 -2.05068
1740000 -0.38504 -7.15747
1750000 -0.332451 -5.33584
1760000 -0.171577 -1.42123
1770000 -0.109666 -0.580622
1780000 0.0406214 -0.0796631
1790000 -0.272842 -3.59394
1800000 0.111853 -0.604005
1810000 0.00529344 -0.00135277
1820000 0.00586881 -0.00166283
1830000 0.281933 -3.83742
1840000 -0.121289 -0.710214
1850000 -0.303337 -4.4422
1860000 -0.109896 -0.583062
1870000 -0.232911 -2.61896
1880000 -0.086191 -0.35865
1890000 -0.257422 -3.19919
1900000 -0.272842 -3.59394
1910000 0.0222094 -0.0238135
1920000 0.13107 -0.829383
1930000 0.304143 -4.46583
1940000 0.102071 -0.502985
1950000 -0.263982 -3.3643
