0 0.00320513 0.116987 -0.0279146 0.0833333 -0.0436508 0.0355519 -0.301581
100 0.0416667 0.158654 -0.0344828 0.0817308 -0.121032 0.0281108 -0.590866
200 -0.121795 0.201923 -0.047619 -0.0416667 -0.0277778 -0.0694502 -0.809376
300 -0.222756 0.222756 -0.0303777 0.177885 -0.0416667 0.112857 -1.81622
400 -0.264423 0.0240385 -0.201149 0.0160256 -0.119048 0.0640761 -1.56835
500 -0.245192 0.00480769 -0.183908 -0.0849359 -0.0833333 -0.291029 -2.34699
600 -0.105769 0.0657051 -0.043514 -0.025641 -0.196429 -0.191401 -1.05678
700 0.176282 0.0641026 0.045156 -0.0240385 0.0793651 -0.18396 -0.943954
800 0.362179 -0.241987 0.00656814 -0.0785256 0.077381 -0.343944 -3.9365
900 0.282051 -0.201923 -0.0344828 -0.158654 0.0277778 -0.178586 -2.22381
1000 0.139423 -0.099359 0.0582923 -0.141026 0.0357143 -0.251757 -1.43485
1100 0.126603 -0.0464744 0.108374 0.0464744 -0.0873016 -0.0322447 -0.486397
1200 0.142628 -0.0625 -0.092775 -0.0977564 -0.156746 -0.319554 -2.00946
1300 0.0608974 0.0192308 -0.140394 -0.139423 -0.0357143 -0.161637 -0.862425
1400 -0.0240385 -0.176282 -0.119048 -0.344551 -0.168651 -0.390657 -4.18178
1500 0.139423 -0.179487 -0.105911 -0.221154 -0.0634921 -0.293096 -2.47132
1600 -0.0176282 -0.0224359 -0.0106732 -0.137821 -0.156746 -0.112857 -0.650307
1700 -0.283654 -0.036859 -0.17734 -0.0833333 -0.253968 -0.15957 -2.44894
1800 -0.201923 0.282051 -0.047619 -0.121795 -0.176587 -0.0694502 -2.08708
1900 -0.123397 0.203526 -0.0131363 0.036859 -0.402778 0.0884663 -2.45598
2000 -0.137821 0.0576923 -0.215928 -0.0576923 -0.305556 -0.112857 -1.98318
2100 -0.0961538 0.216346 -0.045156 0.0641026 -0.277778 0.0599421 -1.59687
2200 -0.0961538 0.136218 -0.00410509 0.104167 -0.0297619 0.142621 -0.737527
2300 -0.0400641 4.44801e-17 -1.59515e-17 -0.0801282 -0.0496032 -0.0206697 -0.130129
2400 0.0448718 -0.205128 -0.103448 -0.155449 -0.115079 -0.205043 -1.62417
2500 0.0769231 -0.116987 -0.259442 -0.203526 -0.0555556 -0.242249 -2.32234
2600 0.158654 -0.158654 -0.08867 -0.241987 0.0218254 -0.317487 -2.67878
2700 0.0176282 -0.0977564 -0.15353 -0.222756 0.305556 -0.176519 -2.34749
2800 0.0384615 0.0416667 -0.08867 -0.121795 0.0218254 -0.234808 -0.992676
2900 0.137821 -0.217949 -0.15353 -0.262821 0.00793651 -0.341877 -3.39332
3000 -0.0544872 -0.145833 -0.12069 -0.334936 -0.00198413 -0.221993 -2.476
3100 -0.108974 -0.0913462 -0.179803 -0.349359 -0.0535714 -0.371641 -3.86877
3200 -0.0208333 -0.0592949 -0.0648604 -0.301282 0.134921 -0.210418 -1.95236
3300 0.0576923 0.0224359 -0.0714286 -0.262821 0.107143 -0.300537 -2.18018
3400 -0.0592949 -0.141026 -0.0172414 -0.179487 0.0634921 -0.0789582 -0.813795
3500 -0.0801282 -0.200321 -0.123153 -0.160256 -0.0992063 -0.186027 -1.60394
3600 -0.221154 -0.099359 -0.146962 -0.100962 -0.0634921 -0.127739 -1.36185
3700 -0.261218 -0.0192308 -0.352217 -0.141026 -0.0634921 -0.127739 -2.85339
3800 -0.141026 -0.259615 -0.51642 -0.141026 -0.0138889 -0.293096 -5.62682
3900 -0.160256 -0.320513 -0.533662 -0.320513 -0.14881 -0.351385 -8.07002
4000 -0.0641026 -0.456731 -0.406404 -0.264423 -0.119048 -0.390657 -7.52766
4100 -0.0608974 -0.5 -0.434319 -0.341346 -0.113095 -0.458454 -9.58902
4200 -0.0144231 -0.30609 -0.366995 -0.415064 0.047619 -0.511368 -8.14803
4300 -0.115385 -0.325321 -0.596059 -0.435897 0.0337302 -0.287722 -9.19837
4400 -0.0608974 -0.299679 -0.352217 -0.301282 -0.0634921 -0.293096 -4.89058
4500 -0.158654 -0.201923 -0.486043 -0.439103 0.0277778 -0.343944 -7.54522
4600 -0.0625 -0.177885 -0.15353 -0.383013 -0.0416667 -0.465895 -5.20438
4700 0.0176282 -0.0576923 -0.235632 -0.222756 -0.140873 -0.217859 -2.11504
4800 -0.100962 0.0208333 -0.229064 -0.18109 -0.0138889 -0.127739 -1.38028
4900 0.0224359 -0.0224359 -0.092775 0.0224359 -0.00793651 0.0111616 -0.125824
5000 -0.0240385 -0.0961538 -0.119048 -0.224359 0.128968 -0.0599421 -1.13454
5100 0.00320513 -0.0432692 0.0952381 0.00320513 -0.093254 0.200909 -0.709967
5200 0.0945513 0.025641 0.325944 0.294872 0.00198413 0.221993 -3.09499
5300 0.150641 -0.0705128 0.124795 -0.00961538 0.130952 -0.0653162 -0.760555
5400 0.370192 -0.129808 0.265189 0.00961538 0.0178571 0.0343117 -2.79574
5500 0.157051 -0.116987 0.151067 0.157051 -0.154762 0.00578752 -1.30624
5600 0.357372 0.00320513 0.356322 0.197115 0.0436508 0.129806 -3.84835
5700 0.179487 0.100962 0.468801 0.259615 0.184524 0.244316 -5.11244
5800 0.301282 0.139423 0.475369 0.341346 0.0138889 0.334436 -6.93668
5900 0.233974 0.246795 0.384236 0.394231 0.0376984 0.36296 -6.78889
6000 0.258013 0.423077 0.421182 0.298077 -0.0416667 0.195535 -6.8141
6100 0.134615 0.346154 0.366995 0.415064 -0.0972222 0.304671 -6.73003
6200 0.0112179 0.309295 0.230706 0.211538 0.144841 0.331129 -3.93983
6300 -0.00320513 0.283654 0.315271 0.397436 0.19246 0.336503 -5.92912
